GEOID,E_TOTPOP,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
37161960400,3633,0.6496,0.5381,0.2776,0.7164,0.6462
37161960501,2820,0.5587,0.3324,0.236,0.5301,0.4636
37161960502,2811,0.7015,0.944,0.3807,0.8198,0.8193
37161960503,1373,0.5386,0.8554,0.2372,0.8209,0.7155
37161960600,4238,0.9432,0.4839,0.3784,0.7421,0.8004
37161960700,4227,0.4564,0.6187,0.469,0.6369,0.5788
37161960800,4664,0.9458,0.9962,0.7024,0.886,0.9811
37161960900,5402,0.7621,0.7819,0.2897,0.9693,0.8455
37161961001,3634,0.3481,0.6471,0.1103,0.3938,0.3932
37161961002,3262,0.6117,0.6369,0.2523,0.5668,0.5996
37161961102,3492,0.55,0.4233,0.2662,0.6392,0.5402
37161961103,2757,0.6148,0.6702,0.0755,0.8387,0.6822
37161961104,2929,0.7201,0.925,0.1477,0.7592,0.7716
37161961200,4173,0.7034,0.8463,0.244,0.4055,0.6523
37163970101,1805,0.6023,0.5244,0.6775,0.646,0.6545
37163970102,4239,0.8595,0.897,0.8048,0.8289,0.9087
37163970201,1478,0.611,0.9057,0.5034,0.3779,0.6606
37163970202,4651,0.608,0.7732,0.4649,0.8186,0.7417
37163970302,5313,0.6178,0.5388,0.6401,0.4885,0.6053
37163970303,3005,0.5326,0.841,0.8165,0.4597,0.6705
37163970304,3337,0.5701,0.5729,0.1828,0.7781,0.6337
37163970401,1844,0.2602,0.1363,0.2753,0.287,0.1826
37163970402,2705,0.7943,0.3487,0.6548,0.68,0.7027
37163970501,809,0.4375,0.256,0.7349,0.4044,0.4261
37163970502,4592,0.6394,0.9197,0.6469,0.8993,0.8436
37163970600,4698,0.8996,0.983,0.8335,0.9955,0.9943
37163970701,1953,0.7008,0.7357,0.7179,0.159,0.5811
37163970702,4538,0.8091,0.914,0.761,0.9387,0.9201
37163970801,1975,0.7784,0.9133,0.8648,0.978,0.936
37163970802,4669,0.8985,0.8338,0.8361,0.4722,0.8265
37163970900,3016,0.747,0.613,0.7825,0.9474,0.8409
37163971001,2419,0.9152,0.4434,0.8063,0.8353,0.8527
37163971002,1362,0.6727,0.3094,0.6892,0.6543,0.6356
37163971003,909,0.6909,0.1102,0.9154,0.2613,0.4511
37165010101,2920,0.6239,0.8304,0.5264,0.6373,0.7163
37165010102,5477,0.8629,0.9474,0.7859,0.9864,0.9727
37165010200,3657,0.9659,0.947,0.9366,0.9867,0.9947
37165010300,4442,0.9481,0.8978,0.8977,0.9924,0.9894
37165010400,4276,0.9068,0.3919,0.7942,0.9576,0.8826
37165010501,3239,0.8883,0.5483,0.7387,0.7846,0.8322
37165010502,3897,0.8663,0.7073,0.6616,0.3586,0.7311
37165010601,3100,0.814,0.1848,0.8376,0.5926,0.6652
37165010602,3214,0.6163,0.1855,0.5982,0.4237,0.4655
37167930101,4838,0.3379,0.351,0.1662,0.6479,0.4049
37167930102,3283,0.6136,0.3173,0.3346,0.4067,0.4568
37167930200,4496,0.636,0.7418,0.4505,0.7796,0.7303
37167930300,3992,0.3568,0.7342,0.4131,0.479,0.5011
37167930500,3520,0.8106,0.8974,0.2957,0.7228,0.8064
37167930700,4592,0.3023,0.3851,0.0208,0.3896,0.2701
37167930801,5936,0.5777,0.5168,0.077,0.3037,0.4223
37167930802,5154,0.5784,0.6846,0.3301,0.2647,0.4943
37167930901,2716,0.2879,0.7505,0.2753,0.2783,0.3667
37167930902,3633,0.2379,0.7349,0.1548,0.1431,0.2485
37167931001,2530,0.2129,0.4555,0.0015,0.3275,0.2189
37167931002,3489,0.5992,0.2719,0.4079,0.6853,0.561
37167931101,2148,0.4973,0.3593,0.3157,0.1753,0.3152
37167931102,3566,0.8364,0.3726,0.3784,0.685,0.6947
37167931202,3113,0.4693,0.6573,0.0714,0.2628,0.3928
37167931203,2861,0.9928,0.875,0.9184,0.705,0.9511
37167931204,2856,0.1792,0.8966,0.4286,0.2715,0.3826
37169070101,3132,0.4652,0.6967,0.2326,0.1121,0.3394
37169070102,2618,0.7083,0.8201,0.0128,0.6032,0.6746
37169070200,3413,0.3402,0.2529,0.0208,0.4987,0.2958
37169070301,2450,0.2277,0.1806,0.0797,0.1356,0.1117
37169070302,1940,0.7504,0.2348,0.0106,0.3112,0.4197
37169070400,5304,0.3152,0.2851,0.1363,0.5309,0.3201
37169070503,5245,0.3625,0.2946,0.2017,0.5044,0.3492
37169070504,3717,0.5269,0.1075,0.017,0.2219,0.2178
37169070505,3080,0.2902,0.3457,0.1103,0.8796,0.4587
37169070506,2995,0.7292,0.7251,0.0079,0.568,0.6455
37169070600,5446,0.5068,0.6615,0.0234,0.3616,0.4462
37169070701,3149,0.467,0.8448,0.4675,0.7921,0.7083
37169070702,2207,0.6439,0.6588,0.4041,0.3218,0.558
37171930101,2380,0.6341,0.6793,0.4124,0.6914,0.6837
37171930102,4605,0.4811,0.5683,0.0627,0.2257,0.3561
37171930201,3217,0.9598,0.574,0.4475,0.6547,0.8136
37171930202,3750,0.7235,0.7077,0.3667,0.3612,0.6208
37171930301,2009,0.2898,0.1783,0.1681,0.446,0.2462
37171930302,3477,0.6223,0.6486,0.2791,0.3945,0.5557
37171930400,2700,0.9958,0.9303,0.3089,0.8713,0.9583
37171930501,3194,0.6333,0.3574,0.077,0.0462,0.2333
37171930502,2861,0.8621,0.9129,0.3807,0.8039,0.8769
37171930600,2886,0.4318,0.5858,0.0627,0.5831,0.4697
37171930700,4034,0.4553,0.3237,0.1824,0.4635,0.3852
37171930802,2782,0.7314,0.7312,0.114,0.2151,0.5333
37171930803,2276,0.308,0.7028,0.0657,0.7331,0.5
37171930804,2394,0.5837,0.9493,0.1103,0.1942,0.5439
37171930901,3946,0.7898,0.7512,0.4415,0.9591,0.8625
37171930902,1702,0.2894,0.7372,0.1828,0.3889,0.397
37171931001,2499,0.6659,0.8959,0.3346,0.7607,0.7644
37171931002,5134,0.6307,0.8239,0.4879,0.972,0.8352
37171931003,2859,0.7527,0.8349,0.3089,0.7073,0.7587
37171931101,2729,0.6477,0.8217,0.2878,0.2503,0.5633
37171931102,3958,0.5076,0.7554,0.219,0.2897,0.4777
37171931103,1997,0.3833,0.5937,0.0053,0.5646,0.4402
37171931200,4040,0.3,0.7012,0.1711,0.5275,0.4371
37173940100,4503,0.7606,0.8644,0.9339,0.9178,0.9019
37173960200,3046,0.753,0.607,0.369,0.9106,0.7784
37173960301,3650,0.8178,0.4862,0.2462,0.8591,0.7458
37173960302,2891,0.7299,0.3408,0.3274,0.574,0.5883
37173980200,40,NA,0.2393,0,0,NA
37175960100,3882,0.5413,0.1174,0.1356,0.5377,0.3652
37175960201,2131,0.3299,0.2832,0.199,0.7035,0.4106
37175960202,2617,0.6928,0.6963,0.364,0.7668,0.7269
37175960301,3742,0.422,0.4975,0.1952,0.8391,0.5686
37175960302,3937,0.3523,0.4941,0.0993,0.5998,0.4242
37175960401,4440,0.2742,0.2957,0.0819,0.2469,0.1947
37175960403,2747,0.0242,0.12,0.0117,0.0791,0.0186
37175960404,1926,0.2102,0.429,0.0506,0.5861,0.3072
37175960501,2680,0.3087,0.777,0.0389,0.4335,0.4163
37175960502,2111,0.633,0.855,0.1767,0.4245,0.6205
37175960601,1400,0.7875,0.3839,0.1012,0.1958,0.4447
37175960602,1518,0.6814,0.3226,0.0094,0.3484,0.425
37177960100,3389,0.7318,0.7656,0.631,0.7978,0.7996
37179020100,6983,0.1773,0.3154,0.0566,0.2408,0.1508
37179020203,4450,0.0701,0.1378,0.2266,0.0333,0.0273
37179020204,4600,0.1989,0.5123,0.0963,0.1556,0.1723
37179020205,3135,0.2837,0.4203,0.3157,0.4809,0.3485
37179020206,3935,0.2383,0.3116,0.0903,0.3597,0.2231
37179020305,8877,0.2061,0.3071,0.4649,0.0235,0.089
37179020307,7261,0.3731,0.3711,0.4909,0.1761,0.2886
37179020308,7302,0.3693,0.6043,0.4675,0.2507,0.3871
37179020309,2191,0.1848,0.1969,0.1477,0.0273,0.053
37179020310,5824,0.0917,0.1939,0.3229,0.0061,0.025
37179020312,4338,0.5367,0.5808,0.5491,0.3976,0.5383
37179020313,2038,0.4792,0.5577,0.1711,0.3518,0.4227
37179020314,5616,0.1962,0.3059,0.5404,0.2404,0.2144
37179020315,5025,0.2496,0.4313,0.2296,0.0651,0.1402
37179020316,5174,0.1777,0.3794,0.2855,0.2522,0.1936
37179020317,7134,0.089,0.4256,0.3897,0.0371,0.0716
37179020318,3846,0.3811,0.3658,0.3969,0.518,0.4167
37179020319,3395,0.2845,0.8133,0.5672,0.0852,0.3114
37179020320,2655,0.2307,0.1329,0.1816,0.0897,0.0909
37179020321,4514,0.2072,0.1954,0.6159,0.6232,0.3379
37179020401,6358,0.2364,0.4195,0.3274,0.7853,0.4451
37179020403,4498,0.4992,0.8887,0.5544,0.641,0.6958
37179020405,1906,0.9462,0.7705,0.6801,0.5119,0.8375
37179020406,3757,0.9985,0.8493,0.9569,0.9803,0.9951
37179020501,5569,0.7629,0.8724,0.8014,0.7679,0.8458
37179020502,3985,0.7451,0.6104,0.7311,0.2094,0.5939
37179020601,5544,0.7913,0.7739,0.8576,0.7213,0.8254
37179020602,4996,0.9314,0.922,0.7791,0.9871,0.9807
37179020701,5651,0.7523,0.1711,0.7677,0.7232,0.661
37179020702,4332,0.7106,0.6679,0.5714,0.5324,0.6856
37179020800,5926,0.7186,0.6153,0.5374,0.691,0.7148
37179020901,5091,0.7992,0.2863,0.21,0.2052,0.4466
37179020902,6074,0.4614,0.6759,0.4181,0.4896,0.5436
37179021004,7142,0.0439,0.0473,0.3421,0.0269,0.0091
37179021005,4659,0.4436,0.3843,0.3671,0.1147,0.2595
37179021006,6060,0.0136,0.2632,0.2406,0.0068,0.0102
37179021007,6728,0.083,0.2272,0.5529,0.0114,0.0402
37179021009,4349,0.0087,0.159,0.4849,0.0314,0.0197
37179021012,5320,0.1822,0.3287,0.2115,0.1041,0.1178
37179021013,8718,0.1394,0.323,0.5363,0.4862,0.2689
37179021014,2770,0.4258,0.6422,0.0593,0.6229,0.5019
37179021015,4879,0.1697,0.1984,0.4909,0.6301,0.2966
37179021016,4914,0.0174,0.1098,0.5087,0.0159,0.0125
37179021017,5859,0.0231,0.5343,0.5381,0.092,0.0958
37179021018,4725,0.1212,0.2128,0.3591,0,0.0284
37179021019,5081,0.0064,0.05,0.3376,0,0.0015
37179021020,4678,0.0466,0.0375,0.4079,0.0125,0.0057
37179021021,2247,0.0606,0.1817,0.4868,0.0239,0.0364
37181960100,3728,0.239,0.4105,0.6647,0.515,0.3902
37181960200,4375,0.5208,0.4987,0.7753,0.6289,0.6216
37181960300,4453,0.5061,0.8546,0.7092,0.1427,0.5163
37181960400,4184,0.3504,0.6698,0.6903,0.8383,0.658
37181960500,4142,0.6311,0.6248,0.881,0.9318,0.8053
37181960600,1266,0.9811,0.8459,0.9641,0.198,0.8314
37181960700,4260,0.9902,0.8368,0.9932,0.7917,0.964
37181960800,2231,0.9799,0.8773,0.8977,0.8122,0.9614
37181960901,3219,0.5731,0.5699,0.8014,0.3707,0.5758
37181960902,1618,0.9538,0.5634,0.5,0.6055,0.8008
37181960903,3428,0.8246,0.9909,0.8803,0.6732,0.9155
37181961000,5588,0.7727,0.9758,0.6832,0.8133,0.8958
37183050100,5386,0.2417,0.0144,0.5918,0.7868,0.2439
37183050300,3447,0.3455,0.0265,0.244,0.3253,0.1405
37183050400,1875,0.0727,0.0295,0.4215,0.6452,0.1258
37183050500,4072,0.3178,0.3165,0.6348,0.6861,0.4663
37183050600,3310,0.5299,0.0462,0.7375,0.5877,0.4216
37183050700,3506,0.9473,0.7546,0.9011,0.8122,0.9239
37183050800,3740,0.983,0.5736,0.8425,0.9561,0.95
37183050900,2578,0.9386,0.4858,0.9018,0.9398,0.911
37183051000,2599,0.4527,0.0148,0.395,0.8841,0.3625
37183051101,5068,0.7367,0.0288,0.5616,0.9394,0.6091
37183051102,4534,0.6648,0.0045,0.4909,0.5672,0.2852
37183051200,4429,0.4174,0.0227,0.2523,0.9004,0.358
37183051400,4753,0.5064,0.0129,0.2115,0.5407,0.2163
37183051501,3869,0.0587,0.1034,0.2066,0.1185,0.0451
37183051502,2144,0.1341,0.1117,0.1405,0.2314,0.0955
37183051600,4840,0.0538,0.3987,0.0313,0.3571,0.1269
37183051700,3786,0.0049,0.2014,0.04,0.2162,0.0447
37183051800,5626,0.1038,0.0674,0.1858,0.532,0.1273
37183051900,5163,0.8383,0.8198,0.8289,0.8281,0.886
37183052001,4019,0.9689,0.9163,0.9524,0.8402,0.9686
37183052002,5709,0.7883,0.7793,0.9698,0.7346,0.842
37183052101,8932,0.967,0.8819,0.9532,0.7444,0.9424
37183052102,7002,0.892,0.8152,0.9872,0.8395,0.922
37183052303,3739,0.5008,0.0261,0.4452,0.5638,0.2939
37183052304,2944,0.2337,0.3696,0.6099,0.9209,0.5477
37183052305,1942,0.3572,0.0807,0.557,0.925,0.4879
37183052306,928,0.2428,0.0413,0.3493,0.0659,0.0617
37183052307,5502,0.4057,0.0621,0.5317,0.4313,0.2898
37183052401,6263,0.3659,0.0106,0.4301,0.6376,0.2121
37183052404,3449,0.3644,0.2802,0.4301,0.8614,0.5295
37183052407,4783,0.6201,0.4661,0.6537,0.479,0.5856
37183052408,3277,0.9633,0.3385,0.7628,0.8819,0.8784
37183052409,3995,0.8902,0.0379,0.8093,0.9811,0.7788
37183052410,1345,0.8402,0.3908,0.7115,0.4226,0.664
37183052411,5314,0.6909,0.2018,0.699,0.677,0.6212
37183052504,6678,0.2341,0.2446,0.3327,0.7936,0.4
37183052505,4720,0.3992,0.1215,0.4381,0.5771,0.3614
37183052506,2276,0.217,0.1594,0.199,0.2802,0.1598
37183052507,3002,0.3057,0.142,0.5023,0.6221,0.3538
37183052508,3658,0.1663,0.0432,0.5034,0.2385,0.108
37183052509,3303,0.578,0.2931,0.3493,0.7565,0.572
37183052601,3543,0.0178,0.0447,0.1242,0.2048,0.0288
37183052602,3963,0.1871,0.2726,0.2523,0.8084,0.3659
37183052603,3470,0.0333,0.0242,0.244,0.1677,0.0201
37183052701,6598,0.7996,0.3768,0.7753,0.8735,0.7826
37183052704,5665,0.9879,0.7122,0.9596,0.8557,0.9553
37183052705,5046,0.5428,0.3249,0.7889,0.8527,0.6693
37183052706,4366,0.7568,0.3003,0.881,0.9777,0.8155
37183052707,6117,0.5689,0.7804,0.8323,0.5899,0.7076
37183052801,5646,0.1602,0.7603,0.5952,0.5225,0.4405
37183052802,6274,0.6436,0.5721,0.6832,0.418,0.6114
37183052807,7937,0.4864,0.827,0.8576,0.5608,0.6867
37183052809,2481,0.5114,0.6304,0.7024,0.3359,0.5424
37183052810,9318,0.5042,0.4226,0.9758,0.223,0.464
37183052811,9740,0.8269,0.8622,0.9758,0.6653,0.8652
37183052812,3554,0.1064,0.1931,0.4014,0.4108,0.1739
37183052813,3242,0.8318,0.1064,0.6125,0.3147,0.5053
37183052814,4082,0.1705,0.1556,0.6832,0.8296,0.3936
37183052815,5545,0.622,0.5778,0.7334,0.7372,0.7091
37183052816,7294,0.286,0.6445,0.9872,0.4362,0.508
37183052901,2822,0.2867,0.4873,0.4332,0.4763,0.3867
37183052902,7645,0.386,0.3976,0.4739,0.3215,0.3644
37183052903,3632,0.0182,0.3798,0.506,0.5615,0.1973
37183052905,3622,0.6125,0.0519,0.3977,0.103,0.2023
37183052906,5185,0.3201,0.3624,0.619,0.0348,0.167
37183053003,5328,0.3943,0.0398,0.5457,0.6126,0.3216
37183053004,2667,0.1674,0.5468,0.2523,0.0984,0.1515
37183053005,4622,0.0455,0.2181,0.2236,0.0121,0.0182
37183053006,3177,0.0216,0.0428,0.0914,0.0428,0.0049
37183053007,3615,8e-4,0.1662,0.199,0.0666,0.0148
37183053009,8694,0.3367,0.6183,0.489,0.4691,0.4595
37183053010,5199,0.0712,0.2325,0.369,0.3313,0.1383
37183053011,3914,0.3765,0.0579,0.443,0.4945,0.2811
37183053105,4721,0.3076,0.7906,0.5434,0.6672,0.5826
37183053106,4125,0.447,0.7705,0.4147,0.666,0.6269
37183053109,11910,0.2966,0.4707,0.4569,0.6448,0.4523
37183053110,6830,0.2269,0.2056,0.4974,0.1817,0.178
37183053111,6149,0.3148,0.515,0.4381,0.1424,0.2659
37183053112,5743,0.1371,0.3783,0.386,0.3745,0.2277
37183053113,5337,0.3049,0.6176,0.6326,0.6888,0.5511
37183053114,7680,0.1701,0.3128,0.5831,0.2154,0.2
37183053115,2134,0.4678,0.0507,0.3089,0.437,0.2735
37183053202,5635,0.2568,0.0757,0.1167,0.0182,0.0386
37183053203,9675,0.1402,0.5479,0.4777,0.2893,0.2527
37183053204,5324,0.289,0.5354,0.5264,0.4566,0.4133
37183053205,5583,0.0758,0.2064,0.2791,0.1783,0.0913
37183053206,5866,0.2242,0.521,0.577,0.2306,0.2913
37183053208,13809,0.0189,0.1272,0.4452,0.0598,0.028
37183053209,2458,0.1761,0.2276,0.2372,0.2961,0.1701
37183053210,5856,0.0114,0.0735,0.3327,0.4082,0.0682
37183053211,8062,0.003,0.075,0.1711,0.1412,0.0208
37183053405,4591,0.2477,0.1227,0.3089,0.6729,0.2947
37183053408,4024,0.1239,0.524,0.6537,0.0363,0.1205
37183053409,6948,0.0341,0.1276,0.5967,0.0136,0.022
37183053410,6296,0.0345,0.6891,0.7353,0.0875,0.147
37183053411,14778,0.0784,0.5275,0.7659,0.4525,0.3015
37183053415,5065,0.0746,0.3805,0.6409,0.3181,0.1992
37183053417,5031,0.1795,0.6842,0.4974,0.9436,0.5932
37183053419,3891,0.0027,0.3381,0.5725,0.0151,0.0246
37183053421,5368,0.0667,0.1121,0.489,0.2779,0.1038
37183053422,2288,0.0023,0.4055,0.3274,0.0727,0.0413
37183053423,1968,0.0492,0.1022,0.2912,0.2635,0.0723
37183053424,4950,0.0375,0.2113,0.5597,0.0886,0.0629
37183053425,3265,0.011,0.1575,0.7647,0.3044,0.1068
37183053426,6618,0.0841,0.359,0.8705,0.2696,0.2133
37183053427,5426,0.0693,0.2026,0.4868,0.4767,0.1807
37183053428,13657,0.0985,0.2893,0.5317,0.1132,0.1106
37183053429,2717,0.0534,0.3813,0.2998,0.0473,0.0564
37183053430,4658,0.0818,0.5297,0.5918,0.365,0.2477
37183053431,4922,0.358,0.5384,0.6594,0.8626,0.6379
37183053432,2880,0.1299,0.1238,0.4162,0.3419,0.1485
37183053433,5930,0.0379,0.0841,0.0699,0.0144,0.0045
37183053434,4580,0.2091,0.6316,0.5695,0.5801,0.4458
37183053435,4214,0.0792,0.2401,0.3897,0.3487,0.153
37183053436,3294,0.0591,0.451,0.4592,0.588,0.2625
37183053505,3162,0.0576,0.1469,0.2715,0.1072,0.0519
37183053506,5981,0.2504,0.3874,0.3036,0.8065,0.4477
37183053507,3718,0.3386,0.6138,0.463,0.7649,0.5731
37183053509,5699,0.0288,0.2643,0.4041,0.042,0.0394
37183053512,7106,0.0197,0.2132,0.443,0.1988,0.0758
37183053513,4161,0.4538,0.2279,0.7474,0.5252,0.4625
37183053516,3501,0.3716,0.7338,0.5714,0.4006,0.5068
37183053517,4583,0.5265,0.6619,0.7844,0.8853,0.747
37183053518,4164,0.075,0.8978,0.2281,0.0943,0.1799
37183053519,3506,0.567,0.7054,0.6337,0.351,0.5799
37183053520,6329,0.4011,0.2136,0.5695,0.4294,0.3727
37183053521,3884,0.2913,0.0814,0.4441,0.1117,0.1212
37183053522,7699,0.1008,0.1609,0.6677,0.663,0.2678
37183053523,5891,0.1481,0.1719,0.5971,0.2457,0.1659
37183053524,3611,0.1443,0.1621,0.577,0.164,0.128
37183053525,3586,0.0852,0.231,0.4777,0.2132,0.1231
37183053603,4847,0.0633,0.3525,0.6756,0.106,0.1102
37183053604,4369,0.1091,0.2268,0.6658,0.0523,0.0845
37183053608,8647,0.1595,0.32,0.8671,0.1893,0.222
37183053609,1699,0.4136,0.1412,0.8557,0.7501,0.5227
37183053611,7344,0.0458,0.2264,0.8323,0.3256,0.1655
37183053612,3089,0.0277,0.315,0.881,0.4347,0.2072
37183053613,4054,0.103,0.0382,0.4849,0.5634,0.1436
37183053614,2909,0.1186,0.0443,0.4241,0.1545,0.0648
37183053615,4454,0.2485,0.0178,0.7783,0.5918,0.2129
37183053616,5002,0.1034,0.0939,0.628,0.4839,0.1784
37183053617,10650,0.0848,0.5434,0.7334,0.1651,0.1962
37183053618,4390,0.1508,0.0133,0.9309,0.3677,0.1186
37183053619,622,0.0133,0.0738,0.8773,0.6494,0.1697
37183053620,7552,0.1049,0.1647,0.8527,0.0504,0.0852
37183053711,4603,0.0083,0.039,0.2878,0.0538,0.0068
37183053712,3039,0.0716,0.1314,0.1012,0.0738,0.0375
37183053713,3224,0.3909,0.5165,0.5725,0.1931,0.3602
37183053714,5231,0.1886,0.1462,0.4052,0.3374,0.1841
37183053715,3481,0.2155,0.593,0.1952,0.2033,0.2371
37183053716,4803,0.6636,0.7221,0.5253,0.5842,0.6879
37183053717,3731,0.2098,0.0871,0.6484,0.1999,0.1504
37183053718,3196,0.0508,0.1197,0.3301,0.017,0.0167
37183053719,4169,0.0129,0.3006,0.2523,0.0125,0.0144
37183053720,4405,0.0356,0.1159,0.0937,0.0477,0.017
37183053721,3805,0.014,0.3654,0.1526,0.0257,0.0235
37183053722,5096,0.0871,0.1961,0.1477,0.5789,0.1765
37183053723,3582,0.3905,0.4907,0.369,0.6698,0.5083
37183053724,5279,0.1356,0.3222,0.4079,0.1662,0.1439
37183053725,5380,0.0515,0.1821,0.3969,0.1026,0.0598
37183053726,3344,0.2371,0.4748,0.6273,0.234,0.2928
37183053727,5289,0.1564,0.139,0.6057,0.5112,0.2428
37183053728,2696,0.5371,0.4142,0.6756,0.8194,0.6595
37183053729,4758,0.036,0.1916,0.2179,0.2427,0.0788
37183053730,2879,0.3742,0.0424,0.7387,0.5627,0.3295
37183053803,4122,4e-4,0.0966,0.1405,0,0.0011
37183053804,3610,0.0769,0.3555,0.2557,0.0844,0.0761
37183053805,1838,0.0223,0.1488,0.0736,0.028,0.0106
37183053806,3077,0.0091,0.056,0.1012,0.0731,0.008
37183053807,4949,0.0652,0.4733,0.4301,0.1742,0.139
37183053808,5293,0.0019,0.0863,0.2296,0.0057,0.0019
37183053901,4377,0.2811,0.242,0.3474,0.0201,0.0886
37183053902,6018,0.0292,0.095,0.2715,0.0663,0.0242
37183054001,5446,0.2538,0.3927,0.4849,0.4589,0.3417
37183054004,4596,0.2356,0.1958,0.5687,0.7054,0.3818
37183054006,3320,0.5561,0.7899,0.6005,0.8516,0.7527
37183054007,4479,0.2076,0.2616,0.4739,0.2196,0.1958
37183054008,6593,0.9114,0.5358,0.9086,0.8985,0.8951
37183054011,2774,0.0117,0.2821,0.0797,0.0292,0.0155
37183054012,3747,0.1208,0.3359,0.2217,0.2177,0.1398
37183054015,4721,0.8705,0.3158,0.8478,0.7406,0.7723
37183054016,6764,0.122,0.1507,0.3852,0.1734,0.1045
37183054017,2882,0.5189,0.7368,0.7149,0.8709,0.7481
37183054018,4173,0.7549,0.1742,0.9033,0.6123,0.6508
37183054019,4949,0.1473,0.418,0.3478,0.3665,0.2348
37183054020,4446,0.0947,0.5638,0.3897,0.6751,0.3466
37183054021,2790,0.0371,0.0333,0.2791,0.017,0.0038
37183054022,4815,0.8511,0.8444,0.9056,0.8141,0.8996
37183054023,7319,0.4413,0.6342,0.9113,0.5384,0.6152
37183054106,9076,0.8064,0.7762,0.9294,0.9254,0.9011
37183054108,8364,0.442,0.769,0.8165,0.5036,0.6292
37183054109,4103,0.1466,0.3461,0.6937,0.4169,0.2837
37183054111,2397,0.3583,0.2321,0.7304,0.6895,0.4799
37183054112,3756,0.6784,0.5309,0.8644,0.7929,0.7492
37183054113,5255,0.7481,0.6452,0.8161,0.7452,0.7799
37183054114,8594,0.5356,0.6903,0.8425,0.5839,0.6701
37183054115,8212,0.4848,0.6108,0.7965,0.8311,0.7068
37183054116,7305,0.3879,0.3699,0.8191,0.6736,0.5508
37183054117,5666,0.3761,0.5649,0.8501,0.6259,0.5841
37183054118,4562,0.111,0.0435,0.6507,0.0163,0.0269
37183054119,8433,0.3557,0.5066,0.7998,0.0848,0.2943
37183054120,1443,0.0246,0.2791,0.1662,0.056,0.0333
37183054121,9418,0.5519,0.5426,0.7523,0.0647,0.3678
37183054203,4451,0.022,0.2158,0.3459,0.025,0.0227
37183054204,4985,0.1879,0.4048,0.4033,0.4154,0.2818
37183054206,6222,0.2144,0.2866,0.4301,0.5134,0.3004
37183054212,7497,0.6288,0.301,0.7024,0.3419,0.497
37183054213,3637,0.0511,0.1908,0.3807,0.1689,0.0818
37183054214,2412,0.2011,0.5286,0.3512,0.5331,0.3572
37183054215,4877,0.2871,0.4589,0.6983,0.0829,0.2303
37183054216,5246,0.1189,0.1287,0.3924,0.5445,0.1932
37183054217,6308,0.0875,0.0742,0.4264,0,0.0098
37183054218,9157,0.2996,0.5967,0.7859,0.1571,0.3439
37183054219,4310,0.0254,0.2101,0.2523,0.1109,0.047
37183054220,5877,0.6133,0.8194,0.5117,0.7724,0.7436
37183054221,7202,0.0636,0.5191,0.4524,0.0299,0.0708
37183054222,7401,0.0973,0.2011,0.5174,0.1549,0.1114
37183054223,3363,0.064,0.0591,0.4381,0.6278,0.1534
37183054224,5118,0.5799,0.7126,0.6998,0.9243,0.7841
37183054303,2715,0.7239,0.1435,0.7745,0.2556,0.4633
37183054304,4743,0.3133,0.8008,0.6631,0.0935,0.35
37183054305,4075,0.672,0.8928,0.6431,0.4438,0.714
37183054306,4457,0.9955,0.6448,0.8108,0.8792,0.9439
37183054402,8887,0.2182,0.6971,0.713,0.6073,0.5038
37183054403,3838,0.7265,0.5956,0.6979,0.5059,0.6826
37183054404,7990,0.2727,0.9182,0.7594,0.8872,0.7242
37183054501,5587,0.7705,0.3877,0.7258,0.3328,0.5947
37183054502,4098,0.8587,0.6293,0.8727,0.744,0.8326
37183980100,5,0.092,0,0,0,0
37183980200,0,NA,NA,NA,NA,NA
37185950101,2295,0.1152,0.2404,0.1363,0.4051,0.1595
37185950102,1434,0.4841,0.3143,0.5412,0.5702,0.4909
37185950103,2345,0.8549,0.9637,0.9373,0.7849,0.9295
37185950201,3631,0.6352,0.933,0.7723,0.557,0.7625
37185950202,1978,0.9447,0.571,0.8912,0.9973,0.9652
37185950300,3645,0.9485,0.8183,0.9135,0.9799,0.9754
37185950400,3475,0.9178,0.9833,0.8739,0.8622,0.9723
37187950100,3942,0.8436,0.8281,0.7693,0.858,0.892
37187950201,2524,0.8886,0.7883,0.81,0.5267,0.8208
37187950202,3026,0.6527,0.9178,0.7844,0.4714,0.7375
37187950300,1559,0.3845,0.106,0.6295,0.2601,0.2572
37189920100,4154,0.3614,0.1306,0.0079,0.3351,0.2064
37189920200,4144,0.4265,0.4616,0.0566,0.4025,0.3663
37189920300,2079,0.7458,0.0231,0.1054,0.3752,0.2864
37189920400,8410,0.8242,0.0257,0.1314,0.9481,0.5875
37189920500,7512,0.8731,0.0038,0.1816,0.7933,0.4492
37189920601,6638,0.8299,0.031,0.1186,0.6922,0.4864
37189920602,2533,0.5758,0.0992,0.0657,0.3014,0.272
37189920701,2138,0.2765,0.1511,0.0223,0.7497,0.3159
37189920702,3217,0.3174,0.3343,0.085,0.6214,0.364
37189920703,5929,0.5852,0.2306,0.0963,0.4729,0.4114
37189920800,2483,0.1504,0.5028,0.122,0.4661,0.2549
37189920900,4473,0.4133,0.5487,0.0876,0.6316,0.4735
37189921000,830,0.3564,0.2385,0.0963,0.1534,0.1833
37191000102,5651,0.1867,0.7069,0.3044,0.4275,0.3568
37191000103,2203,0.7977,0.5672,0.1605,0.3245,0.5716
